attrib_name	TCGA.2J.AAB1	TCGA.2J.AAB4	TCGA.2J.AAB6	TCGA.2J.AAB8	TCGA.2J.AAB9	TCGA.2J.AABA	TCGA.2J.AABE	TCGA.2J.AABF	TCGA.2J.AABH	TCGA.2J.AABI	TCGA.2J.AABK	TCGA.2J.AABO	TCGA.2J.AABP	TCGA.2J.AABR	TCGA.2J.AABT	TCGA.2J.AABU	TCGA.2J.AABV	TCGA.2L.AAQA	TCGA.2L.AAQE	TCGA.2L.AAQI	TCGA.2L.AAQJ	TCGA.2L.AAQL	TCGA.2L.AAQM	TCGA.3A.A9I5	TCGA.3A.A9I7	TCGA.3A.A9I9	TCGA.3A.A9IB	TCGA.3A.A9IC	TCGA.3A.A9IH	TCGA.3A.A9IJ	TCGA.3A.A9IL	TCGA.3A.A9IN	TCGA.3A.A9IO	TCGA.3A.A9IR	TCGA.3A.A9IS	TCGA.3A.A9IU	TCGA.3A.A9IV	TCGA.3A.A9IX	TCGA.3A.A9IZ	TCGA.3A.A9J0	TCGA.3E.AAAY	TCGA.3E.AAAZ	TCGA.F2.6879	TCGA.F2.6880	TCGA.F2.7273	TCGA.F2.7276	TCGA.F2.A44G	TCGA.F2.A44H	TCGA.F2.A7TX	TCGA.F2.A8YN	TCGA.FB.A4P5	TCGA.FB.A4P6	TCGA.FB.A545	TCGA.FB.A5VM	TCGA.FB.A78T	TCGA.FB.A7DR	TCGA.FB.AAPP	TCGA.FB.AAPQ	TCGA.FB.AAPS	TCGA.FB.AAPU	TCGA.FB.AAPY	TCGA.FB.AAPZ	TCGA.FB.AAQ0	TCGA.FB.AAQ1	TCGA.FB.AAQ2	TCGA.FB.AAQ3	TCGA.FB.AAQ6	TCGA.H6.8124	TCGA.H6.A45N	TCGA.H8.A6C1	TCGA.HV.A5A3	TCGA.HV.A5A4	TCGA.HV.A5A5	TCGA.HV.A5A6	TCGA.HV.A7OL	TCGA.HV.A7OP	TCGA.HV.AA8V	TCGA.HV.AA8X	TCGA.HZ.7289	TCGA.HZ.7918	TCGA.HZ.7919	TCGA.HZ.7920	TCGA.HZ.7922	TCGA.HZ.7923	TCGA.HZ.7924	TCGA.HZ.7925	TCGA.HZ.7926	TCGA.HZ.8001	TCGA.HZ.8002	TCGA.HZ.8003	TCGA.HZ.8005	TCGA.HZ.8315	TCGA.HZ.8317	TCGA.HZ.8519	TCGA.HZ.8636	TCGA.HZ.8637	TCGA.HZ.8638	TCGA.HZ.A49G	TCGA.HZ.A49H	TCGA.HZ.A49I	TCGA.HZ.A4BH	TCGA.HZ.A4BK	TCGA.HZ.A77O	TCGA.HZ.A77P	TCGA.HZ.A77Q	TCGA.HZ.A8P0	TCGA.HZ.A8P1	TCGA.HZ.A9TJ	TCGA.IB.7644	TCGA.IB.7645	TCGA.IB.7646	TCGA.IB.7647	TCGA.IB.7649	TCGA.IB.7651	TCGA.IB.7652	TCGA.IB.7654	TCGA.IB.7885	TCGA.IB.7886	TCGA.IB.7887	TCGA.IB.7888	TCGA.IB.7889	TCGA.IB.7890	TCGA.IB.7891	TCGA.IB.7893	TCGA.IB.7897	TCGA.IB.8126	TCGA.IB.8127	TCGA.IB.A5SO	TCGA.IB.A5SP	TCGA.IB.A5SQ	TCGA.IB.A5SS	TCGA.IB.A5ST	TCGA.IB.A6UF	TCGA.IB.A6UG	TCGA.IB.A7LX	TCGA.IB.A7M4	TCGA.IB.AAUM	TCGA.IB.AAUN	TCGA.IB.AAUO	TCGA.IB.AAUP	TCGA.IB.AAUQ	TCGA.IB.AAUR	TCGA.IB.AAUS	TCGA.IB.AAUT	TCGA.IB.AAUU	TCGA.IB.AAUV	TCGA.IB.AAUW	TCGA.L1.A7W4	TCGA.LB.A7SX	TCGA.LB.A8F3	TCGA.LB.A9Q5	TCGA.M8.A5N4	TCGA.OE.A75W	TCGA.PZ.A5RE	TCGA.Q3.A5QY	TCGA.Q3.AA2A	TCGA.RB.A7B8	TCGA.RB.AA9M	TCGA.RL.AAAS	TCGA.S4.A8RM	TCGA.S4.A8RO	TCGA.S4.A8RP	TCGA.US.A774	TCGA.US.A776	TCGA.US.A779	TCGA.US.A77E	TCGA.US.A77G	TCGA.US.A77J	TCGA.XD.AAUG	TCGA.XD.AAUH	TCGA.XD.AAUI	TCGA.XD.AAUL	TCGA.XN.A8T3	TCGA.XN.A8T5	TCGA.YB.A89D	TCGA.YH.A8SY	TCGA.YY.A8LH	TCGA.Z5.AAPL
hsa-mir-3664	0.4184	0.3942	0	0	0	0	0.2338	0	0.5362	0	0	0.5978	0	0.7477	0	0.4064	0	0	0	0	0.1501	0.2138	0.3907	0.2341	0	0	0	0.6174	0.1918	0	0.1564	0	0	0.1958	0	0	0	0.6289	0.5435	0	0	0.487	0	0	0	0	0	0.5922	0.3705	0	0	0.2218	0.9874	0	0	0	1.1087	0	0	0.2879	0	0.2229	0.1679	0.8566	0	0.4061	0	0	0	0.2472	0	0	0.229	0.3833	0	0.7621	0.3167	0	0.4046	0	0.2476	0	0.2919	0	1.0755	0.2261	0.2722	0	0	0.4706	0	0.2047	0.5453	0.082	0.4219	0.3252	0	0	0.7123	0	0	0	0	0.1347	0	0	0	0.3085	0	0.2838	0	0	0.2612	0	0.2517	0.4696	0.482	0	0.1569	0.4833	0	0.0687	0.4009	0	0	0	0.301	0.2084	0.9087	0.5608	0	0	0	0	0.1907	0.8829	0.3173	0	0.2544	0	0	0	0	0	0	0	0	1.3974	0	0.7049	0.758	0.7254	0.264	0	0.2952	0.2664	0.2869	0.2104	0	0.1987	0.5993	0.4623	0.4615	0.4481	0	0.2381	0.2651	0	0	0	0	0	0.2313	0.2482	0	0.2671	0.5457	0
hsa-mir-3667	0	0	0	0.1772	0	0	0.2338	0	0	0	0.2344	0.1742	0	0	0.1439	0	0	0	0.2188	0	0.1501	0	0	0.2341	0.5817	0	0	0	0.1918	0	0	0.2446	0	0	0	0	0	0	0.2972	0	0.2895	0.487	0	0	0.2022	0.1041	0	0	0	0	0	0.4139	0	0.2546	0	0	0	0	0.2691	0	0.2287	0	0	0	0.5171	0	0	0	0.1962	0.2472	0	0	0	0.3833	0	0	0.3167	0	0	0	0	0	0	0	0	0	0	0	0.2186	0	0	0.106	0	0.1597	0	0.5904	0	0	0	0.5043	0	0	0.2895	0	0	0.2531	0	0	0	0.2838	0	0.3142	0	0	0	0	0	0.2891	0	0	0	0	0	0	0	0.4846	0	0	0	0	0	0.3425	0.21	0	0	0	0.3173	0	0.2544	0.6038	0	0.2811	0	0	0	0	0	0	0.3166	0	0	0	0.6802	0	0.2952	0	0.2869	0.2104	0	0.1987	0	0	0	0	0	0	0	0	0	0.217	0.1875	0	0	0.2482	0	0	0	1.3604
hsa-mir-3675	0	0	0.3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3064	0	0	0	0	0.1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3676	0.7423	0.7034	2.201	1.1219	0.5184	0.9714	0	0	1.4856	0.5341	1.5562	0.4699	1.6032	0.5387	0.7941	1.301	1.4804	0.7493	0.2188	1.2445	0.8219	1.1878	0.5524	0.7696	1.4532	0.8156	0.2574	0.6174	0.1918	0	0.7545	0.7984	1.6372	0.1958	0	0.6673	1.7085	1.0654	2.1478	2.6672	2.4447	0.264	1.3568	1.138	0.8091	0.4583	2.1815	1.7154	0.9095	0.3925	0.7738	0.4139	1.4433	0.9747	0.3454	1.3607	2.2506	1.2919	2.6153	0.9133	1.2475	2.9098	1.3108	1.148	1.5557	2.0316	1.2318	0.9566	1.2085	0.4582	2.408	0.6452	1.5321	2.2177	1.1075	2.5537	0.9869	1.2327	2.5499	0.2587	0.8064	0.6965	0.9237	0.7866	0.6357	0.2261	2.678	0	0.9867	1.3463	0.3508	1.0475	1.6168	0.7169	1.0138	1.7117	1.2576	0.5903	2.1735	0.8772	0.3239	0.8226	1.2224	0.753	0.2219	1.5447	1.0318	1.1323	2.4264	0.9028	1.9039	2.2906	2.4237	0.8386	1.1001	0.8233	1.4777	1.7828	0.5454	1.4806	0.9164	1.1505	1.7667	0.6066	0	2.6299	0.9472	0.3905	2.0253	1.0763	3.1531	0.8512	0.8347	1.1088	0.3591	0.8829	0.9885	1.1219	0.6585	0.8315	0.1986	0.2811	0.6089	3.0577	0.7618	0.2107	0.8937	1.8352	0.5761	1.1764	1.2523	0.4078	2.3264	0.6145	0.7495	0.2664	3.3561	0.2104	0.4297	0	1.1386	0.8119	0.4615	2.5198	0.4936	1.0541	1.2702	0.8752	0.3588	1.3911	0.637	0.5019	0.7617	1.2106	0.1431	0.6872	1.4254	2.6076
hsa-mir-3677	1.1227	2.0503	0.9704	1.206	0.5184	0.8226	0.7688	1.5417	3.075	1.0842	1.5562	1.7269	3.1115	1.6027	1.5299	0.7231	0	1.0942	1.4862	0.6302	0.4104	1.3772	1.0624	1.1592	0	1.9209	0.9831	2.2446	1.3586	0.9635	0.9381	0.9441	0.2026	0.1958	0.7935	0.6673	1.7085	1.2425	2.6983	0.9936	0.9175	1.0028	1.8783	0.4857	1.9478	1.1836	1.0622	1.5994	0.9095	0.7007	1.2748	2.0555	1.1559	0.6591	0.6239	1.5657	1.2903	0.975	0.6918	1.8679	1.9711	1.2243	1.0777	2.3373	1.5557	1.2019	1.0558	1.3249	1.5329	1.3191	0	0.956	1.2486	1.78	1.8854	0.4308	1.5674	1.4854	2.3808	1.8291	0.9531	0.9949	1.4822	1.3622	2.5127	1.6806	2.678	1.6	1.3984	1.7286	1.7979	1.5387	2.2248	1.907	2.1913	2.0998	2.1873	1.5955	0.9691	1.723	0.5883	1.482	1.6881	1.5161	1.2203	1.1046	1.7443	1.2812	1.3851	2.2968	1.3084	2.1395	1.6703	1.9984	2.0179	1.4831	1.3711	2.2547	0.6547	1.4806	1.3098	0.8325	1.624	0.3349	1.1545	2.1994	2.5822	1.736	2.1729	1.5363	0.8903	1.6526	0.5559	0.8246	0.8859	1.5703	0	1.9048	0.9738	1.3557	1.1247	0.8956	0.7657	0.3152	1.9194	0.8368	0.1928	3.2334	2.2268	1.4503	1.0262	1.5657	1.382	1.0441	1.4939	0.4912	1.4646	0.6318	0.3002	0.7979	0.7542	2.1374	1.4311	1.6715	1.0143	1.8122	1.4934	0.8752	1.5737	0.9809	0.5022	1.5221	1.7049	0.8082	1.0307	1.0122	1.1545	2.409
hsa-mir-3678	0.2243	0.2105	0	0.1772	0	0	0.2338	0	0	0	0	0	0.8191	0	0	0	0.5336	0	0	0	0	0.2138	0.5524	0.2341	0	0.3258	0	0	0.3611	0.3969	0.1564	0	0.8105	0.1958	0	0.1164	0.8123	0	0	0	0.2895	0.264	0	0	0.5373	0.2011	0.3471	0.5922	0	0.3925	0	0.2218	0	0	0.183	0.4772	0	0	0.2691	0	0.4261	0.4159	0	0	1.327	0	0	0.3587	0.1962	0.2472	0.2692	0.2485	0	0	0	0	0.5762	0	0	0.478	0.4588	0	0.2919	0.3123	0.3526	0.2261	0	0.4919	0.2186	0	0	0.2971	0.2983	0.3034	0.2263	0.3252	0.5496	0	0.3997	0	0	0.3291	0	0.1347	0.5837	0.2531	0.3347	0	0	0.2838	0.2761	0.7906	0.6738	0.3954	0.466	0	0.261	0	0.2983	0.2618	0	0.1343	0.5661	0.3349	0.2682	0.4846	0.301	0.2084	0	0	0	0	0	0.2543	0.1907	0.3577	0	0	0.4705	0	0.1986	0.8956	0.2327	0	0.5497	0	0.3629	0	0	0.838	0	0	0.487	0.2351	0.2952	0	0.2869	0	0.1579	0	0.2286	0.2496	0.4615	0.4481	0.2678	0	0.2651	0.503	0.1905	0.7217	0	0	0.2313	0.46	0.1431	0.8588	0	0
hsa-mir-3679	0	0	0	0	0	0	0.2338	0.5635	0	0	0.2344	0.1742	0.3274	0	0	0	0	0	0	0	0.1501	0	0	0.2341	0	0.3258	0	0.3415	0.1918	0.3969	0.1564	0.4538	0	0.1958	0.3155	0	0	0	0	0	0	0	0.2905	0	0	0.1041	0.3471	0	0	0	0	0.2218	0	0	0.4914	0	0.6584	0	0	0	0	0	0	0.4909	0	0	0	0.1297	0	0.2472	0	0	0.229	0	0	0	0	0.3785	0	0	0	0	0.2919	0.3123	0	0.2261	0	0	0	0	0	0	0.2983	0	0.2263	0.1717	0.2073	0	0	0.2741	0	0	0	0.1347	0.2219	0	0	0.5625	0.299	0	0	0.3142	0	0	0	0.1741	0	0	0.1569	0	0	0.0687	0.2143	0	0	0	0.301	0	0	0.2121	0.5128	0.3425	0	0	0	0.6441	0	0.4773	0	0	0	0	0	0.3152	0	0.2107	0	0.3027	0	0.211	0	0.4078	0	0.2351	0	0	0	0.3051	0	0	0	0.4623	0	0.4481	0.4936	0	0	0.2733	0	0	0	0	0	0.2482	0	0	0	0
hsa-mir-3680	0	0.3942	0	0	0	0	0	0	0.2928	0	0	0	0.3274	0.7477	0.2747	0	0	0	0	0.3492	0.2861	0	0	0	0	0	0	0	0.1918	0	0	0	0	0	0	0	0	0.3485	0.2972	0	0	0.264	0	0	0.3794	0.1041	0.3471	0.3263	0	0	0.3064	0	0.3169	0	0.183	0	0.3664	0	0	0	0.2287	0	0.5788	0.4909	0	0.2173	0.6224	0.2487	0	0.2472	0.2692	0.2485	0.229	0.3833	0	0	0.3167	0.5361	0	0	0.4588	0.1688	0.5345	0	0.3526	0.2261	0.5012	0	0	0	0	0.106	0.2983	0.1597	0.2263	0	0.2073	0.2247	0.3997	0.7028	0	0	0.2895	0.258	0	0	0	0.7784	0.299	0.5209	0.5078	0	0.6738	0.3954	0.466	0.1741	0.482	0	0.4272	0	0	0.0687	0.2143	0	0.2682	0	0.4309	0.2084	0.5247	0.397	0	0.6192	0.21	0	0	0	0	0	0.2544	0.3333	0	0	0	0	0.3009	0.7039	0	0.5528	0	0	0	0.9856	0	0	0.5402	0	0	0.109	0	0.1987	0	0.4623	0.2491	0	0.2678	0	0.2651	0.2733	0	0.4055	0	0	0.4305	0.46	0.1431	0	0	0.4771
hsa-mir-3681	0	0	0.3102	0	0	0	0.2338	0	0	0	0	0	0	0	0.1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3445	0.1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3526	0	0	0	0.2186	0	0	0	0.2983	0	0	0.4639	0	0	0	0	0	0	0	0	0.2219	0	0	0	0	0.2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4846	0	0.2084	0	0	0	0	0	0	0	0	0	0	0	0.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	0	0	0	0	0	0	1.1215
hsa-mir-3682	0.2243	0	0.5653	0.335	0.5184	1.1063	0.435	0	0	0.5341	0.436	0.7152	1.3383	0.5387	0	0.7231	1.2282	0	0.2188	1.0673	0.5248	0.7128	0.5524	0.2341	0.5817	0.5914	0.833	1.3798	0.1918	0	0.1564	0.2446	0.5383	0.6614	0	0.506	0.4626	0	1.2464	0.4817	0.5305	0.264	0.92	0.4857	0.3794	0.1041	0	1.0108	0.9095	0.3925	0.3064	0.4139	0.7965	0.6591	0.183	0	1.1087	0.312	0.2691	0.9133	0.2287	0.2229	0.4544	0.4909	0.7195	0.2173	0.3445	0.1297	0.7894	0.4582	0.4959	0.6452	0.6003	0.6858	0	1.0313	0	0.3785	0.979	0.8364	0.4588	0.3199	0.7422	0.1646	0.3526	0.2261	0.6987	0.4919	0.5761	0.4706	0	0.2047	0.5453	0.082	0	0.8143	0.3886	0.2247	0	0	0.5883	0.5968	0.737	0	0.4141	0	0.8346	0.9662	0.5465	0.2838	0.2761	0.572	0.4822	0.2112	0.8176	0.3294	0	0.2891	0.4272	0.4833	0.3739	0.3705	0.8487	0.3349	0.4943	0.4846	0.7622	0.5521	0	0.397	0.2791	0.6192	0.8347	0.2543	0.3591	0	0	0.4773	0	0	0.3731	0.5162	0.6089	0.9832	0.9467	0	0.515	0.9515	0.3166	0.211	0	0.7254	0	0.4373	0.2952	0.2664	0	0.4777	0	0	0	0.8119	0.2491	0.4481	0.6888	0.2381	0	0.2733	0.1905	0.9809	0	0.8735	0.2313	0.9552	0.1431	0.2671	0.2057	0.4771
hsa-mir-3684	0	0	0	0.1772	0.2824	0	0	0	0	0.2916	0	0	0.3274	0.2944	0.1439	0.2174	0	0.54	0.2188	0.3492	0.4104	0	0.2085	0	0	0	0.833	0.3415	0.3611	0	0.1564	0	0	0.1958	0.7935	0.1164	0	0	0.2972	0	0.2895	0.487	0.92	0	0	0.1041	0	0	0	0	0.3064	0	0	0.2546	0.6239	0.1772	0	0.312	0	0	0.4261	0.2229	0	0	0	0	0	0.2487	0.3689	0.4582	0	0.4605	0.4266	0	0.4698	0	0.3167	0	0	0.2587	0	0.1688	0	0	0.6357	0	0.5012	0	0	0	0.3508	0	0.2983	0.3034	0.5942	0.3252	0	0.419	0	0	0.5883	0.3291	0.5305	0	0	0	0	0.3085	0.7577	0	0	0.3142	0	0.2112	0	0	0	0.2891	0.2983	0	0	0.1971	0	0	0	0	0.1584	0	0	0.397	0	0.3425	0	0.2543	0.1907	0	0.3173	0	0.4705	0.6038	0.1986	0	0.2327	0.3152	0	0.3945	0	0.3027	0	0.211	0	0	0.264	0.2351	0	0	0.5261	0.2104	0	0.3734	0.4258	0	0.2491	0	0.2678	0	0	0	0	0.217	0.1875	0	0.2313	0	0.1431	0.4924	0	0
hsa-mir-3687	0.2243	0.2105	0	1.6879	0.2824	0	0.435	0.5635	0.2928	0.2916	0.2344	0	0.5941	0.2944	0	0	0	0	0	0.3492	0.1501	0.4	0.2085	0.4355	0	0	0	0	0.1918	0.3969	0.1564	0.2446	0	0.3683	0.5742	0.1164	0.1712	0	1.717	0	1.2223	0	0.2905	0.4857	0.8091	0.5348	0.3471	0.3263	0.665	0	0.559	0.7352	0.3169	0.2546	0.3454	0.335	0	0.786	0.2691	0	0.4261	0.876	0.3182	0.4909	0.7195	0.4061	0	0.1297	0.1962	0	0.2692	0	0.4266	0.3833	0	1.2581	0	0	1.7075	0.2587	0.4588	0	0	0.3123	0.6357	1.0129	0.2722	1.1498	0.2186	0.4706	0.6327	0.3839	0.2983	0.1597	0.2263	0	0.5496	0.419	0.3997	0	0	0.5968	0.737	0.258	0	0	0	0	0	0	0.5078	0.572	0.4822	0.7054	0.2517	0.4696	0.8427	0.5299	0.1569	0.4833	0	0.1971	0.5661	0.8351	0.2682	0.4846	0.1584	0	0.2861	0	0	1.051	0	0.2543	0	1.2672	0	1.1219	0.4705	0	0.3731	0.5162	0	0	0	0.2107	0	2.0938	0	0	0	0.7254	0.8505	0	0.5402	0.2664	0.5261	0.109	0.1579	0.1987	0	0	0	0.7895	0	0.4423	0.8535	0.2733	0	0.217	0.3534	0	0.2313	0	0	0	0.2057	0.4771
hsa-mir-3688	0	0	0	0.1772	0	0	0	0	0	0.2916	0	0.1742	0	0	0	0.2174	0	0	0	0.3492	0.1501	0	0	0	0	0	0	0	0	0.2121	0.1564	0.2446	0	0	0.5742	0	0	0	0	0	0	0	0	0	0.2022	0	0	0	0.3705	0	0	0	0	0	0.183	0	0	0	0	0	0	0	0	0	0	0	0	0.1297	0	0	0	0	0	0.2043	0	0	0	0	0	0	0	0	0	0.1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1347	0	0	0	0	0	0	0	0	0	0.2112	0.466	0	0	0.5299	0	0	0	0.0687	0	0	0	0.2626	0	0.2084	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0.5162	0	0	0	0	0.1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4258	0	0	0.4481	0	0	0	0	0	0.4055	0	0.2726	0	0	0	0	0.2057	0
hsa-mir-369	4.4721	4.7422	5.2547	4.8034	4.4432	4.2672	4.6996	5.2938	4.7725	4.7055	5.5776	4.2258	3.0683	4.9591	2.9857	4.4584	5.1299	4.8425	4.8253	5.6126	4.7951	4.8073	10.7309	5.6785	4.8731	4.7188	5.1842	5.1586	4.8867	9.4039	1.4423	7.1479	5.3664	8.508	7.9434	3.8096	7.1663	5.0783	4.3697	3.8948	4.813	4.5163	3.6031	2.9643	4.4534	4.3163	4.6402	5.2594	4.9202	4.6836	4.6917	3.8033	4.146	5.0035	3.7343	3.6438	3.8952	5.1507	5.5716	4.758	4.705	3.5474	4.027	5.2282	5.6542	4.8559	3.6857	4.3755	4.8122	4.2001	4.3566	5.0671	4.9827	3.9066	4.0011	1.0313	4.3672	4.7522	7.1577	3.9754	4.4937	5.433	3.1815	4.4291	4.205	4.462	4.7304	4.9944	4.3085	4.5225	3.3339	4.3148	4.8474	3.6935	3.6691	5.5196	4.3665	4.1849	4.6029	3.8043	5.3225	4.4766	3.749	3.4316	4.3773	4.375	4.8809	3.8668	4.0582	3.6465	3.42	4.8201	4.2219	3.8	3.9881	4.6204	4.4348	4.1043	3.1011	4.6367	3.7308	4.303	4.181	4.2894	4.2924	4.7733	3.4099	4.4376	4.4341	5.3089	3.5181	4.2446	3.3347	3.8952	3.9059	4.7638	4.9549	4.9631	4.9124	5.0198	4.9103	5.2559	5.6084	4.8254	4.5962	5.4672	5.3838	4.2462	3.2614	5.2122	5.26	4.6726	3.7277	3.8883	3.7536	4.4653	3.9145	5.1923	5.0049	4.2936	5.0262	4.9468	4.197	3.9606	4.6123	4.2971	4.3902	5.0222	5.0028	5.4164	4.966	4.2553	5.5461	5.3239	4.8081	4.9303	4.1336	3.6282
hsa-mir-3690	0.2243	0.2105	0.3102	1.3608	0.2824	0	0.2338	1.283	1.0876	1.0842	0.7704	0	0.8191	0.5387	0.1439	0.5734	0	0.7493	0.2188	0	0.1501	0.4	0	0.4355	0.32	1.3334	0.9831	2.072	0.5126	0	0.426	0.2446	0.2026	0	0	0.2241	0.1712	0	0.5435	0.6732	0.9175	0.264	0.5321	0	1.1397	1.2756	0.3471	0.3263	0.3705	0.3925	0.559	0.4139	0.3169	1.2334	0.6239	0.8352	0.6584	0.786	0.4959	1.2172	1.8387	0.876	0.4544	0.4909	0.2816	0.4061	1.3887	0.4608	1.3798	2.3538	0	0.809	1.9077	0.2043	0.4698	0	0.3167	0	0.4046	0.8364	0.6431	0.4567	0.5345	0.4463	0.6357	0	0.5012	0.858	0.4084	0.8248	0.6327	0.7535	0.5453	0.554	1.3385	1.2573	0.5496	0.8817	0	1.5275	1.005	1.1896	0	0.1347	0	0.4683	0.3347	0.5625	0	2.0157	0.7074	0	0.843	0.2112	0.466	0.7148	1.577	1.2212	0.4272	0.8447	0.3739	0.1343	1.4657	0.3349	0.8618	0.4846	0.55	0.3905	0.7294	0.397	0.7139	0.8512	1.1723	0.2543	0.7711	0.8829	0.7975	0	1.109	0.3333	0	2.4065	1.5486	0.5738	0.5497	0.2107	0.6526	0.5528	0.7959	0.211	0.4282	0.7254	0	0	1.0944	0.8569	0.2869	1.3618	0.4297	0.1987	0.7542	0.4623	0	0	0.2678	0.2381	0.2651	0.7011	0	0.5723	1.2557	0.6996	0.2313	0.2482	0.7012	1.0122	0	0.4771
hsa-mir-3691	0.4184	0.2105	0.5653	0.335	0	0	0	0	0.2928	0	0	0	0.8191	0	0	0.5734	0	0.54	0.2188	0.3492	0.2861	0	0.2085	0.2341	0.32	0.3258	0.2574	0.6174	0.3611	0.5607	0.2975	0	0	0	0	0.2241	0	0	0.9374	0	0.2895	0.487	0.2905	0	0.3794	0.2011	0	0	0.3705	0	0.3064	0.2218	0	0.2546	0	0	0	0	0.2691	0.2879	0	0.2229	0	0	0.2816	0.2173	0	0.2487	0	0	0	0	0	0	0	0	0	0.2016	0.7202	0.2587	0	0	0.5345	0.1646	0.3526	0.4215	0.2722	0	0	0	0.6327	0	0.2983	0	0	0.1717	0.2073	0	0.3997	0	0	0	0	0	0.4141	0.2531	0.6062	0	0	0.2838	0.5078	0.3142	0.2612	0.2112	0.466	0	0.6736	0	0.1569	0	0	0.3705	0	0	0	0	0.4309	0	0.2861	0.2121	0	0	0.21	0	0.1907	0.3577	0	0	0	0.3333	0	0	0.2327	0	0	0.8368	0	0.5528	0	0.211	0	0	0.487	0	0	0	0	0.3051	0	0.1987	0.5993	0.6477	0.2491	1.0654	0	0	0	0	0.1905	0	0.5022	0.2726	0.2313	0	0.1431	0	0	1.1215
hsa-mir-3692	0	0	0	0	0	0	0	0	0	0	0	0.1742	0	0	0	0	0	0	0	0	0	0	0.2085	0	0	0	0	0	0	0	0.1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2016	0	0	0	0	0	0.1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1584	0	0	0	0	0	0	0	0	0	0	0	0.2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2104	0.1579	0	0	0	0	0	0	0	0	0	0	0.217	0	0	0	0.2482	0	0	0	0.4771
hsa-mir-370	3.6171	4.0894	4.1914	4.2703	3.9727	3.7538	4.6398	4.492	4.2482	4.021	4.7229	4.5362	2.7235	4.3711	3.0782	3.6865	3.7583	4.078	3.8833	4.6338	3.4425	3.8816	6.4884	4.5792	3.6348	3.6614	4.2752	4.3573	4.1406	9.7527	0.8492	5.5379	1.5655	8.0674	4.9343	2.5122	6.7291	4.3503	4.2534	3.9328	3.928	3.9121	4.1297	3.0365	5.1352	4.5462	2.8592	3.0189	4.0201	3.9721	4.6102	4.8031	3.8832	4.6177	3.4247	3.5822	3.2742	4.2376	4.7242	4.1878	3.5844	2.9725	3.4261	3.8044	5.3068	3.4483	3.1846	4.707	5.0078	3.9264	3.8819	4.037	4.4697	3.6511	4.3934	1.4541	4.4826	3.843	6.7868	4.5954	4.5057	5.3075	4.7674	4.9915	4.8142	5.5009	5.2779	5.5202	4.5392	4.6609	4.3797	4.2813	5.1845	4.0754	4.8252	5.1032	4.5866	3.8892	5.2121	4.3545	4.7909	3.8402	3.2395	3.9623	4.0697	3.9066	3.4144	3.2604	4.4104	5.0041	3.9593	4.8324	4.1431	4.2217	4.4448	4.5029	4.4081	4.5897	3.8052	5.2406	3.9944	5.0364	5.0599	5.5624	5.7853	4.5208	4.8559	4.5375	3.7783	4.3672	4.2259	4.5553	3.1936	3.0575	3.0368	3.3625	3.5935	3.9179	4.0036	4.3568	4.6722	4.6366	5.0304	3.8512	3.4248	5.2814	4.5862	3.6901	3.2978	3.831	3.1047	3.7805	3.2681	3.8356	4.1355	3.9061	3.9354	5.0762	4.3849	3.4061	3.9785	3.7713	4.0406	2.9856	4.0447	3.5564	2.8179	4.3054	5.193	5.6856	4.2926	3.4018	4.3799	4.5565	3.954	4.4291	2.8947	2.7821
